checkpoint_date,difference_type,symbol,company_name,instrument_id,isin,source_url,source_sha256,entry_event_hash,exit_event_hash,resolution_method,resolution_status
2013-12-31,MISSING_FROM_RECONSTRUCTION,GMRINFRA,,NSE-ISIN:INE776C01039,INE776C01039,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,GODREJCP,,NSE-ISIN:INE102D01028,INE102D01028,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,GRASIM,,NSE-ISIN:INE047A01013,INE047A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,GSKCONS,,NSE-ISIN:INE264A01014,INE264A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,GSPL,,NSE-ISIN:INE246F01010,INE246F01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HAVELLS,,NSE-ISIN:INE176B01026,INE176B01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HCLTECH,,NSE-ISIN:INE860A01027,INE860A01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HDFC,,NSE-ISIN:INE001A01036,INE001A01036,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HDFCBANK,,NSE-ISIN:INE040A01026,INE040A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HDIL,,NSE-ISIN:INE191I01012,INE191I01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HEROMOTOCO,,NSE-ISIN:INE158A01026,INE158A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HINDALCO,,NSE-ISIN:INE038A01020,INE038A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HINDPETRO,,NSE-ISIN:INE094A01015,INE094A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,HINDUNILVR,,NSE-ISIN:INE030A01027,INE030A01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,ICICIBANK,,NSE-ISIN:INE090A01013,INE090A01013,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IDBI,,NSE-ISIN:INE008A01015,INE008A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IDEA,,NSE-ISIN:INE669E01016,INE669E01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IDFC,,NSE-ISIN:INE043D01016,INE043D01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IFCI,,NSE-ISIN:INE039A01010,INE039A01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IGL,,NSE-ISIN:INE203G01019,INE203G01019,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,INDHOTEL,,NSE-ISIN:INE053A01029,INE053A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,INDIACEM,,NSE-ISIN:INE383A01012,INE383A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,INDIANB,,NSE-ISIN:INE562A01011,INE562A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,INDUSINDBK,,NSE-ISIN:INE095A01012,INE095A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,INFY,,NSE-ISIN:INE009A01021,INE009A01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IOB,,NSE-ISIN:INE565A01014,INE565A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,IRB,,NSE-ISIN:INE821I01014,INE821I01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,ITC,,NSE-ISIN:INE154A01025,INE154A01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,JINDALSTEL,,NSE-ISIN:INE749A01030,INE749A01030,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,JISLJALEQS,,NSE-ISIN:INE175A01038,INE175A01038,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,JPASSOCIAT,,NSE-ISIN:INE455F01025,INE455F01025,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,JSWENERGY,,NSE-ISIN:INE121E01018,INE121E01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,JSWSTEEL,,NSE-ISIN:INE019A01020,INE019A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,JUBLFOOD,,NSE-ISIN:INE797F01012,INE797F01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,KOTAKBANK,,NSE-ISIN:INE237A01028,INE237A01028,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,KTKBANK,,NSE-ISIN:INE614B01018,INE614B01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,LICHSGFIN,,NSE-ISIN:INE115A01026,INE115A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,LT,,NSE-ISIN:INE018A01030,INE018A01030,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,LUPIN,,NSE-ISIN:INE326A01037,INE326A01037,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,M&M,,NSE-ISIN:INE101A01026,INE101A01026,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,M&MFIN,,NSE-ISIN:INE774D01016,INE774D01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MARUTI,,NSE-ISIN:INE585B01010,INE585B01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MAX,,NSE-ISIN:INE180A01020,INE180A01020,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MCDOWELL-N,,NSE-ISIN:INE854D01016,INE854D01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MCLEODRUSS,,NSE-ISIN:INE942G01012,INE942G01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MOTHERSUMI,,NSE-ISIN:INE775A01035,INE775A01035,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MPHASIS,,NSE-ISIN:INE356A01018,INE356A01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,MRF,,NSE-ISIN:INE883A01011,INE883A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,NHPC,,NSE-ISIN:INE848E01016,INE848E01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,NTPC,,NSE-ISIN:INE733E01010,INE733E01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,OFSS,,NSE-ISIN:INE881D01027,INE881D01027,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,OIL,,NSE-ISIN:INE274J01014,INE274J01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,ONGC,,NSE-ISIN:INE213A01029,INE213A01029,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,OPTOCIRCUI,,NSE-ISIN:INE808B01016,INE808B01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,ORIENTBANK,,NSE-ISIN:INE141A01014,INE141A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,ORISSAMINE,,NSE-ISIN:INE725E01016,INE725E01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PEL,,NSE-ISIN:INE140A01024,INE140A01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PETRONET,,NSE-ISIN:INE347G01014,INE347G01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PFC,,NSE-ISIN:INE134E01011,INE134E01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PIPAVAVDOC,,NSE-ISIN:INE542F01012,INE542F01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PNB,,NSE-ISIN:INE160A01014,INE160A01014,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,POWERGRID,,NSE-ISIN:INE752E01010,INE752E01010,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PTC,,NSE-ISIN:INE877F01012,INE877F01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,PUNJLLOYD,,NSE-ISIN:INE701B01021,INE701B01021,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RANBAXY,,NSE-ISIN:INE015A01028,INE015A01028,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RCOM,,NSE-ISIN:INE330H01018,INE330H01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RECLTD,,NSE-ISIN:INE020B01018,INE020B01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RELCAPITAL,,NSE-ISIN:INE013A01015,INE013A01015,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RELIANCE,,NSE-ISIN:INE002A01018,INE002A01018,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RELINFRA,,NSE-ISIN:INE036A01016,INE036A01016,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RENUKA,,NSE-ISIN:INE087H01022,INE087H01022,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,RPOWER,,NSE-ISIN:INE614G01033,INE614G01033,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,SAIL,,NSE-ISIN:INE114A01011,INE114A01011,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,SBIN,,NSE-ISIN:INE062A01012,INE062A01012,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SNAPSHOT_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,SIEMENS,,NSE-ISIN:INE003A01024,INE003A01024,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
2013-12-31,MISSING_FROM_RECONSTRUCTION,SINTEX,,NSE-ISIN:INE429C01035,INE429C01035,https://www.niftyindices.com/Indices_-_Market_Capitalisation_and_Weightage/indices_dataDec2013.zip,2009a6339e017910705b8f6ecefd4ef5cd73b18e480c30dbed3bf1b6d408b949,,,HISTORICAL_SYMBOL_DATE,UNRESOLVED
