instrument_id,symbol,action,announcement_date,publication_timestamp,effective_date,known_at,known_at_basis,source,review_status
NSE-ISIN:INE217B01028,KAJARIACER,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE226H01026,SADBHAV,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE258A01016,BEML,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE267A01025,HINDZINC,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE301A01014,RAYMOND,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE331A01037,RAMCOCEM,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE356A01018,MPHASIS,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE383A01012,INDIACEM,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE398R01022,SYNGENE,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE414G01012,MUTHOOTFIN,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE423A01024,ADANIENT,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE429C01035,SINTEX,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE434A01013,ANDHRABANK,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE455F01025,JPASSOCIAT,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE455I01029,KSCL,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE483A01010,CENTRALBK,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE491A01021,CUB,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE503A01015,DCBBANK,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE531E01026,HINDCOPPER,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE538A01037,GUJFLUORO,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE542F01012,PIPAVAVDOC,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE562A01011,INDIANB,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE565A01014,IOB,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE603J01030,PIIND,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE612J01015,REPCOHOME,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE613A01020,RALLIS,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE614B01018,KTKBANK,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE670A01012,TATAELXSI,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE671H01015,SOBHA,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE683A01023,SOUTHBANK,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE690A01010,TTKPRESTIG,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE691A01018,UCOBANK,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE694A01020,UNITECH,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE700A01033,JUBILANT,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE703A01011,VIDEOIND,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE752H01013,CARERATING,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE785M01013,PCJEWELLER,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE786A01032,JKLAKSHMI,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE787D01026,BALKRISIND,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE802G01018,JETAIRWAYS,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE813H01021,TORNTPOWER,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE836A01035,KPIT,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE836F01026,DISHTV,ADD,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE852F01015,GDL,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE868B01028,NCC,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE877F01012,PTC,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE956G01038,WABAG,DROP,2016-02-22,2016-02-23 09:15:00+05:30,2016-04-01,2016-02-23 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs22022016_2.pdf,ACCEPTED
NSE-ISIN:INE017A01032,GESHIP,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE069A01017,ABIRLANUVO,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE092T01019,IDFCBANK,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE121A01016,CHOLAFIN,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE123F01029,MMTC,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE169A01031,COROMANDEL,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE180A01020,MFSL,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE258A01016,BEML,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE428A01015,ALBK,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE531E01026,HINDCOPPER,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE540L01014,ALKEM,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE603J01030,PIIND,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE646L01027,INDIGO,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE647O01011,ABFRL,ADD,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE690A01010,TTKPRESTIG,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE691A01018,UCOBANK,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE703A01011,VIDEOIND,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE891D01026,REDINGTON,DROP,2016-08-12,2016-08-16 09:15:00+05:30,2016-09-30,2016-08-16 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs12082016.pdf,ACCEPTED
NSE-ISIN:INE299U01018,CROMPTON,ADD,2016-10-17,2016-10-18 09:15:00+05:30,2016-11-15,2016-10-18 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs17102016.pdf,ACCEPTED
NSE-ISIN:INE910H01017,CAIRN,DROP,2016-10-17,2016-10-18 09:15:00+05:30,2016-11-15,2016-10-18 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs17102016.pdf,ACCEPTED
NSE-ISIN:INE180A01020,MFSL,DROP,2017-01-16,2017-01-17 09:15:00+05:30,2017-01-23,2017-01-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16012017.pdf,ACCEPTED
NSE-ISIN:INE976G01028,RBLBANK,ADD,2017-01-16,2017-01-17 09:15:00+05:30,2017-01-23,2017-01-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16012017.pdf,ACCEPTED
NSE-ISIN:INE010V01017,LTTS,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE066P01011,INOXWIND,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE182A01018,PFIZER,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE262H01013,PERSISTENT,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE439L01019,DALMIABHA,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE522D01027,MANAPPURAM,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE532F01054,EDELWEISS,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE538A01037,GUJFLUORO,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE565A01014,IOB,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE599M01018,JUSTDIAL,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE600L01024,LALPATHLAB,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE615P01015,QUESS,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE670A01012,TATAELXSI,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE726G01019,ICICIPRULI,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE802G01018,JETAIRWAYS,DROP,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE913H01037,ENDURANCE,ADD,2017-02-16,2017-02-17 09:15:00+05:30,2017-03-31,2017-02-17 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs16022017.pdf,ACCEPTED
NSE-ISIN:INE002S01010,MGL,ADD,2017-04-27,2017-04-28 09:15:00+05:30,2017-05-26,2017-04-28 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs27042017.pdf,ACCEPTED
NSE-ISIN:INE047A01021,GRASIM,DROP,2017-04-27,2017-04-28 09:15:00+05:30,2017-05-26,2017-04-28 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs27042017.pdf,ACCEPTED
NSE-ISIN:INE069A01017,ABIRLANUVO,DROP,2017-04-27,2017-04-28 09:15:00+05:30,2017-05-26,2017-04-28 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs27042017.pdf,ACCEPTED
NSE-ISIN:INE572E01012,PNBHOUSING,ADD,2017-04-27,2017-04-28 09:15:00+05:30,2017-05-26,2017-04-28 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs27042017.pdf,ACCEPTED
NSE-ISIN:INE013A01015,RELCAPITAL,DROP,2017-08-29,2017-08-30 09:15:00+05:30,2017-09-05,2017-08-30 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs29082017.pdf,ACCEPTED
NSE-ISIN:INE180A01020,MFSL,ADD,2017-08-29,2017-08-30 09:15:00+05:30,2017-09-05,2017-08-30 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs29082017.pdf,ACCEPTED
NSE-ISIN:INE010V01017,LTTS,DROP,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE103A01014,MRPL,ADD,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE152A01029,THERMAX,DROP,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE192R01011,DMART,ADD,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
NSE-ISIN:INE615P01015,QUESS,DROP,2017-08-28,2017-08-29 09:15:00+05:30,2017-09-29,2017-08-29 09:15:00+05:30,DATE_ONLY_CONSERVATIVE_NEXT_SESSION,https://www.niftyindices.com/Press_Release/ind_prs28082017.pdf,ACCEPTED
