checkpoint_date,row_number,symbol,raw_text,source_member,source_page,suspect_row,suspect_reason
2017-01-31,56,DLF,DLF DLF Ltd. CONSTRUCTION 134.95 0.146019,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,57,DRREDDY,DRREDDY Dr. Reddy's Laboratories Ltd. PHARMACEUTICALS 3018.80 0.8837637,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,58,EICHERMOT,EICHERMOT Eicher Motors Ltd. AUTOMOBILES - 4 WHEELERS 23028.45 0.7230696,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,59,EMAMILTD,EMAMILTD Emami Ltd. PERSONAL CARE 1031.15 0.156319,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,60,ENGINERSIN,ENGINERSIN Engineers India Ltd. ENGINEERING 147.90 0.104086,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,61,EXIDEIND,EXIDEIND Exide Industries Ltd. AUTO ANCILLARIES 197.30 0.219056,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,62,FEDERALBNK,FEDERALBNK Federal Bank Ltd. BANKS 76.05 0.3113096,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,63,FORTIS,FORTIS Fortis Healthcare Ltd. MISCELLANEOUS 183.75 0.062555,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,64,GAIL,GAIL GAIL (India) Ltd. GAS 468.15 0.5221972,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,65,GLAXO,GLAXO Glaxosmithkline Pharmaceuticals Ltd. PHARMACEUTICALS 2724.10 0.145768,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,66,GLENMARK,GLENMARK Glenmark Pharmaceuticals Ltd. PHARMACEUTICALS 893.85 0.3213620,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,67,GMRINFRA,GMRINFRA GMR Infrastructure Ltd. CONSTRUCTION 12.70 0.072913,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,68,GODREJCP,GODREJCP Godrej Consumer Products Ltd. PERSONAL CARE 1580.35 0.4719916,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,69,GODREJIND,GODREJIND Godrej Industries Ltd. FOOD AND FOOD PROCESSING 428.75 0.083603,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,70,GPPL,GPPL Gujarat Pipavav Port Ltd. SHIPPING 139.95 0.093856,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,71,GRASIM,GRASIM Grasim Industries Ltd. CEMENT AND CEMENT PRODUCTS 910.55 0.6929327,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,72,GRUH,GRUH Gruh Finance Ltd. FINANCE - HOUSING 335.55 0.125006,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,73,GSKCONS,GSKCONS GlaxoSmithkline Consumer Healthcare Ltd. FOOD AND FOOD PROCESSING 5166.45 0.146084,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,74,GSPL,GSPL Gujarat State Petronet Ltd. GAS 152.25 0.104375,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,75,GUJFLUORO,GUJFLUORO Gujarat Fluorochemicals Ltd. CHEMICALS - ORGANIC 478.15 0.041576,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,76,HAVELLS,HAVELLS Havells India Ltd. ELECTRICAL EQUIPMENT 420.05 0.239974,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,77,HCLTECH,HCLTECH HCL Technologies Ltd. COMPUTERS - SOFTWARE 811.15 1.0745785,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,78,HDFC,HDFC Housing Development Finance Corporation Ltd. FINANCE - HOUSING 1365.85 5.08216425,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,79,HDFCBANK,HDFCBANK HDFC Bank Ltd. BANKS 1286.65 6.08259121,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,80,HEROMOTOCO,HEROMOTOCO Hero MotoCorp Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 3172.35 0.9540543,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,81,HEXAWARE,HEXAWARE Hexaware Technologies Ltd. COMPUTERS - SOFTWARE 194.55 0.041704 3,nifty200_Jan2017.pdf,3,FALSE,
2017-01-31,82,HINDALCO,HINDALCO Hindalco Industries Ltd. ALUMINIUM 189.95 0.5724331,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,83,HINDPETRO,HINDPETRO Hindustan Petroleum Corporation Ltd. REFINERIES 521.35 0.6125952,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,84,HINDUNILVR,HINDUNILVR Hindustan Unilever Ltd. DIVERSIFIED 855.40 1.4361094,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,85,HINDZINC,HINDZINC Hindustan Zinc Ltd. METALS 298.90 0.187578,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,86,IBULHSGFIN,IBULHSGFIN Indiabulls Housing Finance Ltd. FINANCE - HOUSING 750.65 0.5423199,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,87,ICICIBANK,ICICIBANK ICICI Bank Ltd. BANKS 268.95 3.67156519,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,88,IDBI,IDBI IDBI Bank Ltd. BANKS 77.25 0.072863,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,89,IDEA,IDEA Idea Cellular Ltd. TELECOMMUNICATION - SERVICES 110.10 0.3313877,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,90,IDFC,IDFC IDFC Ltd. FINANCIAL INSTITUTION 55.00 0.177373,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,91,IDFCBANK,IDFCBANK IDFC Bank Ltd. BANKS 59.95 0.197938,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,92,IGL,IGL Indraprastha Gas Ltd. GAS 939.50 0.156577,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,93,INDHOTEL,INDHOTEL Indian Hotels Co. Ltd. HOTELS 108.05 0.156520,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,94,INDIANB,INDIANB Indian Bank BANKS 272.25 0.062354,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,95,INDIGO,INDIGO InterGlobe Aviation Ltd. TRAVEL AND TRANSPORT 903.00 0.083590,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,96,INDUSINDBK,INDUSINDBK IndusInd Bank Ltd. BANKS 1252.05 1.4762796,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,97,INFRATEL,INFRATEL Bharti Infratel Ltd. TELECOMMUNICATION - EQUIPMENT 293.80 0.3715603,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,98,INFY,INFY Infosys Ltd. COMPUTERS - SOFTWARE 928.60 4.35185566,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,99,INOXWIND,INOXWIND Inox Wind Ltd. ELECTRICAL EQUIPMENT 183.35 0.01570,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,100,IOB,IOB Indian Overseas Bank BANKS 25.85 0.031079,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,101,IOC,IOC Indian Oil Corporation Ltd. REFINERIES 366.40 0.8837363,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,102,IPCALAB,IPCALAB Ipca Laboratories Ltd. PHARMACEUTICALS 534.80 0.093645,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,103,IRB,IRB IRB Infrastructure Developers Ltd. CONSTRUCTION 231.40 0.083497,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,104,ITC,ITC I T C Ltd. CIGARETTES 258.10 5.13218883,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,105,JETAIRWAYS,JETAIRWAYS Jet Airways (India) Ltd. TRAVEL AND TRANSPORT 402.95 0.031144,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,106,JINDALSTEL,JINDALSTEL Jindal Steel & Power Ltd. STEEL AND STEEL PRODUCTS 80.00 0.072781,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,107,JSWENERGY,JSWENERGY JSW Energy Ltd. POWER 61.00 0.052101,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,108,JSWSTEEL,JSWSTEEL JSW Steel Ltd. STEEL AND STEEL PRODUCTS 198.15 0.4921075 4,nifty200_Jan2017.pdf,4,FALSE,
2017-01-31,109,JUBILANT,JUBILANT Jubilant Life Sciences Ltd. PHARMACEUTICALS 671.40 0.114705,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,110,JUBLFOOD,JUBLFOOD Jubilant Foodworks Ltd. FOOD AND FOOD PROCESSING 876.15 0.073178,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,111,JUSTDIAL,JUSTDIAL Justdial Ltd. COMPUTERS - SOFTWARE 365.40 0.031219,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,112,KARURVYSYA,KARURVYSYA Karur Vysya Bank Ltd. BANKS 83.50 0.124985,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,113,KOTAKBANK,KOTAKBANK Kotak Mahindra Bank Ltd. BANKS 774.15 2.1792484,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,114,L&TFH,L&TFH L&T Finance Holdings Ltd. FINANCE 97.55 0.125136,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,115,LICHSGFIN,LICHSGFIN LIC Housing Finance Ltd. FINANCE - HOUSING 553.55 0.3916761,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,116,LT,LT Larsen & Toubro Ltd. ENGINEERING 1446.25 2.78118635,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,117,LUPIN,LUPIN Lupin Ltd. PHARMACEUTICALS 1470.70 0.8235173,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,118,M&M,M&M Mahindra & Mahindra Ltd. AUTOMOBILES - 4 WHEELERS 1240.10 1.3557766,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,119,M&MFIN,M&MFIN Mahindra & Mahindra Financial Services Ltd. FINANCE 267.10 0.177292,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,120,MARICO,MARICO Marico Ltd. PERSONAL CARE 257.25 0.3113276,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,121,MARUTI,MARUTI Maruti Suzuki India Ltd. AUTOMOBILES - 4 WHEELERS 5894.25 1.8478344,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,122,MCDOWELL-N,MCDOWELL-N United Spirits Ltd. BREW/DISTILLERIES 2178.50 0.2611113,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,123,MINDTREE,MINDTREE MindTree Ltd. COMPUTERS - SOFTWARE 450.50 0.124994,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,124,MOTHERSUMI,MOTHERSUMI Motherson Sumi Systems Ltd. AUTO ANCILLARIES 331.85 0.4017233,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,125,MPHASIS,MPHASIS MphasiS Ltd. COMPUTERS - SOFTWARE 559.25 0.114706,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,126,MRF,MRF MRF Ltd. TYRES 51659.50 0.3012708,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,127,MUTHOOTFIN,MUTHOOTFIN Muthoot Finance Ltd. FINANCE 305.65 0.073049,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,128,NATCOPHARM,NATCOPHARM NATCO Pharma Ltd. PHARMACEUTICALS 690.90 0.135415,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,129,NATIONALUM,NATIONALUM National Aluminium Co. Ltd. ALUMINIUM 75.05 0.083482,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,130,NAUKRI,NAUKRI Info Edge (India) Ltd. COMPUTERS - SOFTWARE 824.00 0.135689,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,131,NBCC,NBCC NBCC (India) Ltd. CONSTRUCTION 270.75 0.104061,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,132,NHPC,NHPC NHPC Ltd. POWER 28.95 0.166730,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,133,NMDC,NMDC NMDC Ltd. MINING 143.85 0.2711378,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,134,NTPC,NTPC NTPC Ltd. POWER 172.35 1.0042633,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,135,OBEROIRLTY,OBEROIRLTY Oberoi Realty Ltd. CONSTRUCTION 311.25 0.072852 5,nifty200_Jan2017.pdf,5,FALSE,
2017-01-31,136,OFSS,OFSS Oracle Financial Services Software Ltd. COMPUTERS - SOFTWARE 3319.50 0.177339,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,137,OIL,OIL Oil India Ltd. OIL EXPLORATION/PRODUCTION 329.65 0.146077,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,138,ONGC,ONGC Oil & Natural Gas Corporation Ltd. OIL EXPLORATION/PRODUCTION 202.55 1.2854587,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,139,PAGEIND,PAGEIND Page Industries Ltd. TEXTILE PRODUCTS 14494.40 0.198245,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,140,PCJEWELLER,PCJEWELLER PC Jeweller Ltd. GEMS JEWELLERY AND WATCHES 380.25 0.041771,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,141,PEL,PEL Piramal Enterprises Ltd. PHARMACEUTICALS 1687.70 0.3213688,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,142,PERSISTENT,PERSISTENT Persistent Systems Ltd. COMPUTERS - SOFTWARE 594.55 0.062759,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,143,PETRONET,PETRONET Petronet LNG Ltd. GAS 373.95 0.2611219,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,144,PFC,PFC Power Finance Corporation Ltd. FINANCIAL INSTITUTION 130.15 0.2610995,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,145,PFIZER,PFIZER Pfizer Ltd. PHARMACEUTICALS 1780.10 0.062769,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,146,PGHH,PGHH Procter & Gamble Hygiene & Health Care Ltd. PERSONAL CARE 6954.10 0.156546,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,147,PIDILITIND,PIDILITIND Pidilite Industries Ltd. CHEMICALS - SPECIALITY 673.50 0.2410359,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,148,PIIND,PIIND PI Industries Ltd. PESTICIDES AND AGROCHEMICALS 870.75 0.135751,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,149,PNB,PNB Punjab National Bank BANKS 135.55 0.2410096,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,150,POWERGRID,POWERGRID Power Grid Corporation of India Ltd. POWER 207.20 1.0745527,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,151,PRESTIGE,PRESTIGE Prestige Estates Projects Ltd. CONSTRUCTION 165.55 0.041862,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,152,RAJESHEXPO,RAJESHEXPO Rajesh Exports Ltd. GEMS JEWELLERY AND WATCHES 498.25 0.166767,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,153,RAMCOCEM,RAMCOCEM The Ramco Cements Ltd. CEMENT AND CEMENT PRODUCTS 702.75 0.219035,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,154,RBLBANK,RBLBANK RBL Bank Ltd. BANKS 382.15 0.114691,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,155,RCOM,RCOM Reliance Communications Ltd. TELECOMMUNICATION - SERVICES 34.20 0.083490,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,156,RECLTD,RECLTD Rural Electrification Corporation Ltd. FINANCIAL INSTITUTION 142.15 0.2610949,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,157,RELCAPITAL,RELCAPITAL Reliance Capital Ltd. FINANCE 450.05 0.135457,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,158,RELIANCE,RELIANCE Reliance Industries Ltd. REFINERIES 1045.20 4.05172889,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,159,RELINFRA,RELINFRA Reliance Infrastructure Ltd. POWER 514.70 0.177039,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,160,RPOWER,RPOWER Reliance Power Ltd. POWER 44.80 0.073142,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,161,SAIL,SAIL Steel Authority of India Ltd. STEEL AND STEEL PRODUCTS 63.55 0.156562,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,162,SBIN,SBIN State Bank of India BANKS 260.35 1.9080842 6,nifty200_Jan2017.pdf,6,FALSE,
2017-01-31,163,SHREECEM,SHREECEM Shree Cement Ltd. CEMENT AND CEMENT PRODUCTS 15456.10 0.3213461,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,164,SIEMENS,SIEMENS Siemens Ltd. ELECTRICAL EQUIPMENT 1146.60 0.2410208,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,165,SPARC,SPARC Sun Pharma Advanced Research Company Ltd. PHARMACEUTICALS 304.40 0.052179,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,166,SRF,SRF SRF Ltd. TEXTILES - SYNTHETIC 1715.30 0.114728,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,167,SRTRANSFIN,SRTRANSFIN Shriram Transport Finance Co. Ltd. FINANCE 954.75 0.3313863,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,168,STAR,STAR Strides Shasun Ltd. PHARMACEUTICALS 1096.05 0.156563,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,169,SUNPHARMA,SUNPHARMA Sun Pharmaceutical Industries Ltd. PHARMACEUTICALS 631.50 1.6068394,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,170,SUNTV,SUNTV Sun TV Network Ltd. MEDIA & ENTERTAINMENT 529.60 0.125218,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,171,SUZLON,SUZLON Suzlon Energy Ltd. ELECTRICAL EQUIPMENT 17.10 0.125069,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,172,SYNDIBANK,SYNDIBANK Syndicate Bank BANKS 66.85 0.031391,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,173,SYNGENE,SYNGENE Syngene International Ltd. PHARMACEUTICALS 546.05 0.031420,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,174,TATACHEM,TATACHEM Tata Chemicals Ltd. CHEMICALS - INORGANIC 544.55 0.229572,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,175,TATACOMM,TATACOMM Tata Communications Ltd. TELECOMMUNICATION - SERVICES 706.60 0.125035,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,176,TATAELXSI,TATAELXSI Tata Elxsi Ltd. COMPUTERS - SOFTWARE 1423.35 0.062438,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,177,TATAGLOBAL,TATAGLOBAL Tata Global Beverages Ltd. TEA AND COFFEE 128.85 0.135367,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,178,TATAMOTORS,TATAMOTORS Tata Motors Ltd. AUTOMOBILES - 4 WHEELERS 523.55 2.38101277,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,179,TATAMTRDVR,TATAMTRDVR Tata Motors Ltd DVR AUTOMOBILES - 4 WHEELERS 332.95 0.4016930,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,180,TATAPOWER,TATAPOWER Tata Power Co. Ltd. POWER 79.80 0.3414461,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,181,TATASTEEL,TATASTEEL Tata Steel Ltd. STEEL AND STEEL PRODUCTS 463.05 0.7331031,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,182,TCS,TCS Tata Consultancy Services Ltd. COMPUTERS - SOFTWARE 2229.80 2.78118629,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,183,TECHM,TECHM Tech Mahindra Ltd. COMPUTERS - SOFTWARE 452.20 0.6628142,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,184,THERMAX,THERMAX Thermax Ltd. ELECTRICAL EQUIPMENT 806.25 0.083459,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,185,TITAN,TITAN Titan Company Ltd. GEMS JEWELLERY AND WATCHES 362.05 0.3515107,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,186,TORNTPHARM,TORNTPHARM Torrent Pharmaceuticals Ltd. PHARMACEUTICALS 1299.95 0.156379,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,187,TORNTPOWER,TORNTPOWER Torrent Power Ltd. POWER 194.05 0.083264,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,188,TV18BRDCST,TV18BRDCST TV18 Broadcast Ltd. MEDIA & ENTERTAINMENT 36.25 0.062362,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,189,TVSMOTOR,TVSMOTOR TVS Motor Company Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 386.20 0.197890 7,nifty200_Jan2017.pdf,7,FALSE,
2017-01-31,190,UBL,UBL United Breweries Ltd. BREW/DISTILLERIES 799.60 0.135497,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,191,ULTRACEMCO,ULTRACEMCO UltraTech Cement Ltd. CEMENT AND CEMENT PRODUCTS 3694.45 0.9038530,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,192,UNIONBANK,UNIONBANK Union Bank of India BANKS 144.20 0.093668,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,193,UPL,UPL UPL Ltd. PESTICIDES AND AGROCHEMICALS 724.75 0.6226452,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,194,VAKRANGEE,VAKRANGEE Vakrangee Ltd. COMPUTERS - SOFTWARE 305.60 0.229380,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,195,VEDL,VEDL Vedanta Ltd. MINING 253.10 0.6527763,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,196,VOLTAS,VOLTAS Voltas Ltd. ENGINEERING 326.95 0.187573,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,197,WELSPUNIND,WELSPUNIND Welspun India Ltd. TEXTILE PRODUCTS 76.20 0.052067,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,198,WIPRO,WIPRO Wipro Ltd. COMPUTERS - SOFTWARE 458.00 0.6929423,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,199,WOCKPHARMA,WOCKPHARMA Wockhardt Ltd. PHARMACEUTICALS 647.40 0.041861,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,200,YESBANK,YESBANK Yes Bank Ltd. BANKS 1396.00 1.0846013,nifty200_Jan2017.pdf,8,FALSE,
2017-01-31,201,ZEEL,"ZEEL Zee Entertainment Enterprises Ltd. MEDIA & ENTERTAINMENT 489.15 0.6326779 Disclaimer: All information contained herewith is provided for reference purpose only. IISL ensures accuracy and reliability of the above information to the best of its endeavors. However, IISL makes no warranty or representation as to the accuracy, completeness or reliability of any of the information contained herein and disclaim any and all liability whatsoever to any person for any damage or loss of any nature arising from or as a result of reliance on any of the information provided herein. The information contained in this document is not intended to provide any professional advice. Information not to be used for any commercial purpose.",nifty200_Jan2017.pdf,8,TRUE,footer disclaimer is attached to final row; constituent token remains valid
2017-02-28,1,ABB,ABB ABB India Ltd. ELECTRICAL EQUIPMENT 1198.20 0.146348,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,2,ABFRL,ABFRL Aditya Birla Fashion and Retail Ltd. MISCELLANEOUS 157.95 0.114988,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,3,ABIRLANUVO,ABIRLANUVO Aditya Birla Nuvo Ltd. DIVERSIFIED 1441.95 0.187888,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,4,ACC,ACC ACC Ltd. CEMENT AND CEMENT PRODUCTS 1411.50 0.2711928,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,5,ADANIENT,ADANIENT Adani Enterprises Ltd. TRADING 98.50 0.062708,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,6,ADANIPORTS,ADANIPORTS Adani Ports and Special Economic Zone Ltd. SHIPPING 301.75 0.5524371,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,7,ADANIPOWER,ADANIPOWER Adani Power Ltd. POWER 38.60 0.093919,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,8,AIAENG,AIAENG AIA Engineering Ltd. ELECTRICAL EQUIPMENT 1480.95 0.125308,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,9,AJANTPHARM,AJANTPHARM Ajanta Pharmaceuticals Ltd. PHARMACEUTICALS 1717.45 0.093930,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,10,ALKEM,ALKEM Alkem Laboratories Ltd. PHARMACEUTICALS 2141.55 0.198450,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,11,AMARAJABAT,AMARAJABAT Amara Raja Batteries Ltd. AUTO ANCILLARIES 858.40 0.167038,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,12,AMBUJACEM,AMBUJACEM Ambuja Cements Ltd. CEMENT AND CEMENT PRODUCTS 229.35 0.3816850,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,13,APLLTD,APLLTD Alembic Pharmaceuticals Ltd. PHARMACEUTICALS 580.00 0.072952,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,14,APOLLOHOSP,APOLLOHOSP Apollo Hospitals Enterprises Ltd. MISCELLANEOUS 1301.65 0.229960,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,15,APOLLOTYRE,APOLLOTYRE Apollo Tyres Ltd. TYRES 187.60 0.125348,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,16,ARVIND,ARVIND Arvind Ltd. TEXTILE PRODUCTS 380.10 0.125499,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,17,ASHOKLEY,ASHOKLEY Ashok Leyland Ltd. AUTOMOBILES - 4 WHEELERS 90.65 0.2912899,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,18,ASIANPAINT,ASIANPAINT Asian Paints Ltd. PAINTS 1024.20 1.0346173,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,19,AUROPHARMA,AUROPHARMA Aurobindo Pharma Ltd. PHARMACEUTICALS 677.20 0.4319021,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,20,AXISBANK,AXISBANK Axis Bank Ltd. BANKS 506.65 1.9386037,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,21,BAJAJ-AUTO,BAJAJ-AUTO Bajaj Auto Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 2755.90 0.8437481,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,22,BAJAJFINSV,BAJAJFINSV Bajaj Finserv Ltd. FINANCE 3914.15 0.5323673,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,23,BAJFINANCE,BAJFINANCE Bajaj Finance Ltd. FINANCE 1108.20 0.5223076,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,24,BANKBARODA,BANKBARODA Bank of Baroda BANKS 165.30 0.3515616,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,25,BANKINDIA,BANKINDIA Bank of India BANKS 128.80 0.072989,nifty200_Feb2017.pdf,1,FALSE,
2017-02-28,26,BATAINDIA,BATAINDIA Bata India Ltd. LEATHER AND LEATHER PRODUCTS 508.55 0.073072,nifty200_Feb2017.pdf,1,FALSE,
